URL,Title,Location,Price,District,Area,Bedrooms,Bathrooms
https://aqarmap.com.eg/en/listing/6878100-for-rent-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-vye/,Apartment For rent in Other Neighborhoods In El Sheikh Zayed City in VYE Compound - Sodic . Aqarmap,"El Sheikh Zayed
/
VYE Compound - Sodic","25,000 EGP/month",VYE Compound - Sodic,145 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6866909-for-rent-cairo-nasr-city-8th-zone-atiya-el-sawalhi-st/,Apartment in Atiya El Sawalhi St. 350 M² Super lux For rent in Atiya El Sawalhi St. . Aqarmap,"Nasr City
/
Atiya El Sawalhi St.","66,000 EGP/month",Atiya El Sawalhi St.,350 m²,7 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6867140-for-rent-cairo-new-cairo-compounds-azad/,220m Apartment with Garden for Rent in Azad in Azad Compound - Tameer . Aqarmap,"New Cairo - 5th Settlement
/
Azad Compound - Tameer","65,000 EGP/month",Azad Compound - Tameer,220 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874126-for-rent-cairo-new-cairo-el-ahyaa-first-neighborhood-street-3/,دوبلكس 400 M² For rent in Street 3 in Street 3 . Aqarmap,"New Cairo - 5th Settlement
/
Street 3","60,000 EGP/month",Street 3,400 m²,5 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874086-for-rent-gharbia-tanta-l-jyzy/,شقة سوبر لوكس مساكن الشباب العجيزى ابراج ١٠ ادوار اسناسير in El Agizi . Aqarmap,"Tanta
/
El Agizi","4,200 EGP/month",El Agizi,90 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6863474-for-rent-cairo-new-cairo-compounds-the-address-east/,Apartment Super lux For rent in The Address East Compound - Dorra in The Address East Compound - Dorra . Aqarmap,"New Cairo - 5th Settlement
/
The Address East Compound - Dorra","25,000 EGP/month",The Address East Compound - Dorra,171 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874765-for-rent-cairo-new-cairo-compounds-mivida-boulevard-mivida/,Studio 94m fully furnished for rent in Mivida Boulevard in Boulevard Residence Mivida . Aqarmap,"New Cairo - 5th Settlement
/
Boulevard Residence Mivida","65,000 EGP/month",Boulevard Residence Mivida,94 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6866535-for-rent-cairo-new-cairo-compounds-galleria-moon-valley-compound-arabia/,شقه بجاردن للايجار بالمطبخ والتكييفات بجاليريا in Galleria Moon Valley Compound - Arabia . Aqarmap,"New Cairo - 5th Settlement
/
Galleria Moon Valley Compound - Arabia","40,000 EGP/month",Galleria Moon Valley Compound - Arabia,160 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6866801-for-rent-cairo-new-cairo-compounds-lakeview-residence/,شقه للايجار بالمطبخ والتكييفات والاجهزه ب ليك فيو in Lake View Residence - El Hazek . Aqarmap,"New Cairo - 5th Settlement
/
Lake View Residence - El Hazek","55,000 EGP/month",Lake View Residence - El Hazek,144 m²,2 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6874463-for-rent-cairo-new-cairo-compounds-porto-cairo-mall/,Furnished duplex for rent in Porto New Cairo in Porto Cairo Mall - Porto Group . Aqarmap,"New Cairo - 5th Settlement
/
Porto Cairo Mall - Porto Group","50,000 EGP/month",Porto Cairo Mall - Porto Group,145 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6874122-for-rent-cairo-new-cairo-south-investors-el-shaheed-ayman-katat-st/,سكني For rent in El Shaheed Ayman Katat St. in El Shaheed Ayman Katat St. . Aqarmap,"New Cairo - 5th Settlement
/
El Shaheed Ayman Katat St.","27,000 EGP/month",El Shaheed Ayman Katat St.,200 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6877949-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-1st-seventh-neighborhood/,ستوديو For rent in Seventh Neighborhood in Seventh Neighborhood . Aqarmap,"6th of October
/
Seventh Neighborhood","6,500 EGP/month",Seventh Neighborhood,50 m²,1 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6874110-for-rent-cairo-new-cairo-compounds-gardenia-hights-abo-el-hawl-abo-el-hawl-1/,Apartment Extra super lux For rent in Abo El Hawl 1 in Abo El Hawl 1 . Aqarmap,"New Cairo - 5th Settlement
/
Abo El Hawl 1","15,500 EGP/month",Abo El Hawl 1,120 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6864129-for-rent-cairo-heliopolis-sheraton-misr-lel-taamer-buildings/,For rent - Apartment 140 M² Super lux in Misr Lel Taamer Buildings in Misr Lel Taamer Buildings . Aqarmap,"Heliopolis - Masr El Gedida
/
Misr Lel Taamer Buildings","18,000 EGP/month",Misr Lel Taamer Buildings,140 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6877798-for-rent-cairo-6th-of-october-hadaeq-october-compounds-djlh-blmz-m-mr-lmrshdy/,Apartment For rent in Degla Palms Compound - Memaar Al Morshedy in Degla Palms Compound - Memaar Al Morshedy . Aqarmap,"6th of October
/
Degla Palms Compound - Memaar Al Morshedy","15,000 EGP/month",Degla Palms Compound - Memaar Al Morshedy,80 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6864479-for-rent-dakahlia-mansoura-el-mansoura-city-el-mahta-el-dwlia-st/,Apartment 162 M² Lux in El Mahta El Dwlia St. in El Mahta El Dwlia St. . Aqarmap,"Mansoura
/
El Mahta El Dwlia St.","8,500 EGP/month",El Mahta El Dwlia St.,162 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6848039-for-rent-cairo-nasr-city-mostafa-el-nahaas-st/,Apartment 120 M² For rent in Mostafa El Nahaas St. in Mostafa El Nahaas St. . Aqarmap,"Nasr City
/
Mostafa El Nahaas St.","20,000 EGP/month",Mostafa El Nahaas St.,120 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6861996-for-rent-cairo-nasr-city-makram-ebeid/,Apartment in Makram Ebeid St. 220 M² Lux For rent in Makram Ebeid St. . Aqarmap,"Nasr City
/
Makram Ebeid St.","25,000 EGP/month",Makram Ebeid St.,220 m²,4 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6862873-for-rent-cairo-new-cairo-el-narges-el-narges-3-mohamed-hashem-fouad-st/,For rent - Apartment 180 M² Super lux in Mohamed Hashem Fouad St. . Aqarmap,"New Cairo - 5th Settlement
/
Mohamed Hashem Fouad St.","18,000 EGP/month",Mohamed Hashem Fouad St.,180 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6862251-for-rent-cairo-new-cairo-lrhb-city-phase-2-amr-ibn-el-aas-st/,"For rent in Al Rehab, 3 bedrooms, 155 square meters, garden view, at a special price in Amr Ibn El-Aas St. . Aqarmap","New Cairo - 5th Settlement
/
Amr Ibn El-Aas St.","22,000 EGP/month",Amr Ibn El-Aas St.,155 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6858375-for-rent-cairo-new-cairo-compounds-hyde-park-hpr-hyde-park/,185m Semi-Furnished Apartment for Rent in Hydepark in HPR - Hyde Park Compound . Aqarmap,"New Cairo - 5th Settlement
/
HPR - Hyde Park Compound","40,000 EGP/month",HPR - Hyde Park Compound,185 m²,2 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6877863-for-rent-cairo-6th-of-october-el-ahyaa-neighborhood-8th-street-11/,Apartment For rent in Street 11 in Street 11 . Aqarmap,"6th of October
/
Street 11","13,000 EGP/month",Street 11,140 m²,3 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6864384-for-rent-cairo-heliopolis-sheraton-el-mosheer-ahmed-ismail-st/,دوبلكس 130 M² Super lux in El Mosheer Ahmed Ismail St. in El Mosheer Ahmed Ismail St. . Aqarmap,"Heliopolis - Masr El Gedida
/
El Mosheer Ahmed Ismail St.","20,000 EGP/month",El Mosheer Ahmed Ismail St.,130 m²,2 rooms,1 bathroom
https://aqarmap.com.eg/en/listing/6861804-for-rent-cairo-new-cairo-el-banafsg-el-banafsag-omarat-al-gabri-st/,Apartment Super lux For rent in Al-Gabri St. in Al-Gabri St. . Aqarmap,"New Cairo - 5th Settlement
/
Al-Gabri St.","25,000 EGP/month",Al-Gabri St.,220 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6862897-for-rent-cairo-new-cairo-el-ahyaa-second-neighborhood-street-26/,For rent - Apartment 210 M² Super lux in Street 26 in Street 26 . Aqarmap,"New Cairo - 5th Settlement
/
Street 26","20,000 EGP/month",Street 26,210 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6862060-for-rent-cairo-new-cairo-lrhb-city-mtdd-lrhb-phase-9/,"For rent near Al Rehab, a duplex apartment with an area of ​​350 square meters including a kitchen. in Phase 9 . Aqarmap","New Cairo - 5th Settlement
/
Phase 9","50,000 EGP/month",Phase 9,350 m²,5 rooms,4 bathroom
https://aqarmap.com.eg/en/listing/6877848-for-rent-cairo-6th-of-october-compounds-dream-land-flower-resort/,Apartment For rent in Flower - Dream Land Compound in Flower - Dream Land Compound . Aqarmap,"6th of October
/
Flower - Dream Land Compound","22,000 EGP/month",Flower - Dream Land Compound,190 m²,3 rooms,3 bathroom
https://aqarmap.com.eg/en/listing/6862602-for-rent-cairo-heliopolis-el-marghany-el-sayed-el-merghany-st/,Apartment 160 M² Extra super lux in El Sayed El Merghany St. in El Sayed El Merghany St. . Aqarmap,"Heliopolis - Masr El Gedida
/
El Sayed El Merghany St.","35,000 EGP/month",El Sayed El Merghany St.,160 m²,3 rooms,2 bathroom
https://aqarmap.com.eg/en/listing/6862865-for-rent-cairo-new-cairo-el-banafsg-el-banafsag-omarat-al-gabri-st/,Apartment Extra super lux For rent in Al-Gabri St. in Al-Gabri St. . Aqarmap,"New Cairo - 5th Settlement
/
Al-Gabri St.","20,000 EGP/month",Al-Gabri St.,180 m²,3 rooms,2 bathroom
